,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
5215,"RT @LEAD_Coalition: Please re-Tweet these 20 reasons why it is important to look after your #mentalhealth every day.

(image via @BelievePH…",FALSE,0,NA,1/24/2020 3:28,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",dlhampton,83,TRUE,FALSE,NA,NA
5216,RT @NeurologyToday: Is targeting #oligomers the path forward in #Alzheimers? A study in Alzheimer's &amp; Dementia examines the evidence. https…,FALSE,0,NA,1/24/2020 3:26,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",dlhampton,6,TRUE,FALSE,NA,NA
5217,RT @NeurologyToday: Is targeting #oligomers the path forward in #Alzheimers? A study in Alzheimer's &amp; Dementia examines the evidence. https…,FALSE,0,NA,1/24/2020 3:20,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DoctorADDA,6,TRUE,FALSE,NA,NA
5218,"Changing the perception of #Alzheimers starts with intergenerational connection, which is why @theyouthmvmt trains… https://t.co/WBhhheUqdg",FALSE,1,NA,1/24/2020 3:20,TRUE,NA,1.22E+18,NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",LA2050,0,FALSE,FALSE,NA,NA
5219,"RT @theDAWNmethod: When we are with people who have #dementia, we need to supply each piece of information for them in a way that is natura…",FALSE,0,NA,1/24/2020 3:19,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",47madisonwhite,8,TRUE,FALSE,NA,NA
5220,"RT @LEAD_Coalition: Please re-Tweet these 20 reasons why it is important to look after your #mentalhealth every day.

(image via @BelievePH…",FALSE,0,NA,1/24/2020 3:19,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DoctorADDA,83,TRUE,FALSE,NA,NA
5221,"RT @theDAWNmethod: When we are with people who have #dementia, we need to supply each piece of information for them in a way that is natura…",FALSE,0,NA,1/24/2020 3:17,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",finishingwelli1,8,TRUE,FALSE,NA,NA
5222,RT @LEAD_Coalition: Few of us would want to be judged against who we were years ago rather than by who we are today. So why is this so ofte…,FALSE,0,NA,1/24/2020 3:14,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LeighBroadway,27,TRUE,FALSE,NA,NA
5223,"RT @Raymond_Norman: 'I recommend this book to everyone who values a good story of stamina, strength &amp; love.'

I Remember Judy - A Love Stor…",FALSE,0,NA,1/24/2020 3:14,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",KerchDebbie,113,TRUE,FALSE,NA,NA
5224,RT @hopebiosciences: Important updates to our clinical trials have been made! Please visit  https://t.co/YJ86617mU5 for the latest informat…,FALSE,0,NA,1/24/2020 3:14,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Sherrybluberry,1,TRUE,FALSE,NA,NA
5225,RT @DiverseElders: Cold temperatures and freezing wind chill can pose an added danger to individuals living with #Alzheimers or other #deme…,FALSE,0,NA,1/24/2020 3:11,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",LeighBroadway,3,TRUE,FALSE,NA,NA
5226,"RT @LEAD_Coalition: Please re-Tweet these 20 reasons why it is important to look after your #mentalhealth every day.

(image via @BelievePH…",FALSE,0,NA,1/24/2020 3:05,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",CareAging,83,TRUE,FALSE,NA,NA
5227,"RT @LEAD_Coalition: Please re-Tweet these 20 reasons why it is important to look after your #mentalhealth every day.

(image via @BelievePH…",FALSE,0,NA,1/24/2020 3:05,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Laurettamylove,83,TRUE,FALSE,NA,NA
5228,"Want the best science written in everyday English?
BELLER MEDICAL BOOKS
https://t.co/Vwz2Z8eYOX

We cover #dementia… https://t.co/h9fhzevA3Y",FALSE,0,NA,1/24/2020 3:04,TRUE,NA,1.22E+18,NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>",IndiesUnite,0,FALSE,FALSE,NA,NA
5229,"RT @LEAD_Coalition: Please re-Tweet these 20 reasons why it is important to look after your #mentalhealth every day.

(image via @BelievePH…",FALSE,0,NA,1/24/2020 3:03,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",silentseawolf,83,TRUE,FALSE,NA,NA
5230,RT @NeurologyToday: Is targeting #oligomers the path forward in #Alzheimers? A study in Alzheimer's &amp; Dementia examines the evidence. https…,FALSE,0,NA,1/24/2020 3:02,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",bbonakda,6,TRUE,FALSE,NA,NA
5231,Is targeting #oligomers the path forward in #Alzheimers? A study in Alzheimer's &amp; Dementia examines the evidence.… https://t.co/eHRL1Qp1MI,FALSE,8,NA,1/24/2020 3:00,TRUE,NA,1.22E+18,NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",NeurologyToday,6,FALSE,FALSE,NA,NA
5232,RT @LEAD_Coalition: New study from @salkinstitute &amp; @scrippsresearch shows that two experimental drugs can reverse age-related cognitive im…,FALSE,0,NA,1/24/2020 2:56,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",saraswantos,11,TRUE,FALSE,NA,NA
5233,RT @LEAD_Coalition: Please re-Tweet this reason why hospitals must allow family caregivers to be present when people with #Alzheimers disea…,FALSE,0,NA,1/24/2020 2:56,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",saraswantos,225,TRUE,FALSE,NA,NA
5234,"RT @LEAD_Coalition: Please re-Tweet these 20 reasons why it is important to look after your #mentalhealth every day.

(image via @BelievePH…",FALSE,0,NA,1/24/2020 2:55,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",amor_vuelveTX,83,TRUE,FALSE,NA,NA
5235,"RT @LEAD_Coalition: Please re-Tweet these 20 reasons why it is important to look after your #mentalhealth every day.

(image via @BelievePH…",FALSE,0,NA,1/24/2020 2:54,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Jennymcphee,83,TRUE,FALSE,NA,NA
5236,"RT @LEAD_Coalition: Please re-Tweet these 20 reasons why it is important to look after your #mentalhealth every day.

(image via @BelievePH…",FALSE,0,NA,1/24/2020 2:53,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",saraswantos,83,TRUE,FALSE,NA,NA
5237,"RT @LEAD_Coalition: Please re-Tweet these 20 reasons why it is important to look after your #mentalhealth every day.

(image via @BelievePH…",FALSE,0,NA,1/24/2020 2:52,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",WuWei2019,83,TRUE,FALSE,NA,NA
5238,"Please re-Tweet these 20 reasons why it is important to look after your #mentalhealth every day.

(image via… https://t.co/SmUsyk5wwX",FALSE,78,NA,1/24/2020 2:51,TRUE,NA,1.22E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",LEAD_Coalition,83,FALSE,FALSE,NA,NA
5239,RT @CopingTbi: @LEAD_Coalition @brain_lupus I gained a much deeper empathy for sufferers of these diseases during my traumatic brain injury…,FALSE,0,NA,1/24/2020 2:49,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PsychicHealerC,3,TRUE,FALSE,NA,NA
5240,"RT @LEAD_Coalition: Please re-Tweet to encourage family, friends, neighbors and complete strangers to help bring #Alzheimers disease and ot…",FALSE,0,NA,1/24/2020 2:49,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PsychicHealerC,41,TRUE,FALSE,NA,NA
5241,"RT @DanielCPotts: #TBT 11/6/2010, Presenting a print of one of Dad’s paintings to Barbara Lazaroff, owner of Spago Beverly Hills, in Beverl…",FALSE,0,NA,1/24/2020 2:49,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DoctorADDA,5,TRUE,FALSE,NA,NA
5242,"RT @AlzheimersLA: In 'The Father' at @PasPlayhouse starring @OfficialMolina a family is confronted w/ #Alzheimers ~  Join @HeatherOrtner, M…",FALSE,0,NA,1/24/2020 2:48,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Blilbutterfly,3,TRUE,FALSE,NA,NA
5243,"RT @Kizil_Lab_DZNE: We are thrilled to announce our latest paper in @PLOSBiology. 

Our previous research showed that #zebrafish is stunnin…",FALSE,0,NA,1/24/2020 2:47,FALSE,NA,1.22E+18,NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",Aenoreth,37,TRUE,FALSE,NA,NA
5244,@LEAD_Coalition @brain_lupus I gained a much deeper empathy for sufferers of these diseases during my traumatic bra… https://t.co/l9e3f8zR53,FALSE,4,LEAD_Coalition,1/24/2020 2:44,TRUE,1.22E+18,1.22E+18,64703161,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CopingTbi,3,FALSE,FALSE,NA,NA
5245,"RT @Alzheimers_NIH: Alzheimer’s is an irreversible, progressive #brain disorder that affects memory, thinking skills, and one’s ability to…",FALSE,0,NA,1/24/2020 2:43,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DoctorADDA,7,TRUE,FALSE,NA,NA
5246,"RT @LEAD_Coalition: More
Ten Commandments for effective #Alzheimers/#dementia communication https://t.co/OKxEclsYpk",FALSE,0,NA,1/24/2020 2:43,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ChelseaBeach,44,TRUE,FALSE,NA,NA
5247,"RT @theDAWNmethod: By “narrating” what we are doing and about to do, we help our companions with #dementia get emotionally prepared for the…",FALSE,0,NA,1/24/2020 2:41,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",LivingWthAlz,6,TRUE,FALSE,NA,NA
5248,RT @Jennifer_Fink: When Jean Lee took a chance &amp; published her book she reached out to a 2nd author. They reached out to a 3rd all in the n…,FALSE,0,NA,1/24/2020 2:41,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",LivingWthAlz,9,TRUE,FALSE,NA,NA
5249,"RT @pj_hurt: <U+0001F49C>#Alzheimers &amp; #Dementia<U+0001F49C>
FACULTIES NEEDED FOR OUR
#Vets &amp; #BabyBoomers~NOW!

We Have A Huge Problem with
a 15% increase in De…",FALSE,0,NA,1/24/2020 2:40,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Luvbabygirltoo,31,TRUE,FALSE,NA,NA
5250,RT @BusyDrT: So aluminum is a cause of #Alzheimers but you want  us to believe that its perfectly safe to inject into their child?  Are you…,FALSE,0,NA,1/24/2020 2:40,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LaRondaGumm,301,TRUE,FALSE,NA,NA
5251,RT @WaynelsChan: Long term exercise training reduce the deterioration of functional abilities and falls for older adults with #Alzheimers d…,FALSE,0,NA,1/24/2020 2:37,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",UberPT,6,TRUE,FALSE,NA,NA
5252,RT @LEAD_Coalition: Few of us would want to be judged against who we were years ago rather than by who we are today. So why is this so ofte…,FALSE,0,NA,1/24/2020 2:36,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",anagabrielaledo,27,TRUE,FALSE,NA,NA
5253,"RT @AlzheimersLA: In 'The Father' at @PasPlayhouse starring @OfficialMolina a family is confronted w/ #Alzheimers ~  Join @HeatherOrtner, M…",FALSE,0,NA,1/24/2020 2:36,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PasPlayhouse,3,TRUE,FALSE,NA,NA
5254,"RT @AlzILAdvocacy: THANK YOU @RepShimkus, @SenatorDurbin &amp; @SenDuckworth for prioritizing #Alzheimers funding in 2019! Your #ENDALZ leaders…",FALSE,0,NA,1/24/2020 2:34,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JenBelkov,3,TRUE,FALSE,NA,NA
5255,RT @C_Ash54: What I learned about #Alzheimers today: 16 million Americans provide 18.4 billion hrs/year of unpaid Alz care. Dementia caregi…,FALSE,0,NA,1/24/2020 2:33,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",jonistreit,1,TRUE,FALSE,NA,NA
5256,RT @LEAD_Coalition: Few of us would want to be judged against who we were years ago rather than by who we are today. So why is this so ofte…,FALSE,0,NA,1/24/2020 2:30,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",silentseawolf,27,TRUE,FALSE,NA,NA
5257,CrossFit | Is Alzheimer’s Disease a Type 3 Diabetes? A Critical Appraisal #Alzheimers #Nutrition  https://t.co/nVvtiAjLNU,FALSE,0,NA,1/24/2020 2:29,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rachelfulginiti,0,FALSE,FALSE,NA,NA
5258,"RT @GENbio: Researchers at @CWRUSOM identify a previously unknown gene that appears to contribute to the formation of amyloid-ß plaques, a…",FALSE,0,NA,1/24/2020 2:28,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",leejeongminljm,1,TRUE,FALSE,NA,NA
5259,"2020 DEMENTIA SERIES 
""The best science in everyday language!"" 
https://t.co/cNbpGaUxDO

Lewy body #dementia | Park… https://t.co/JPpVSENGzo",FALSE,0,NA,1/24/2020 2:23,TRUE,NA,1.22E+18,NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>",JerryBeller1,0,FALSE,FALSE,NA,NA
5260,"RT @CleveClinicFL: We've always known #exercise is good for our bodies, but did you know it's good for your mind, too? Find out how just 15…",FALSE,0,NA,1/24/2020 2:21,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lisamdeg,4,TRUE,FALSE,NA,NA
5261,RT @Jennifer_Fink: When Jean Lee took a chance &amp; published her book she reached out to a 2nd author. They reached out to a 3rd all in the n…,FALSE,0,NA,1/24/2020 2:21,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Pcast_overlord,9,TRUE,FALSE,NA,NA
5262,"RT @MayoClinic: ""When you get more of that deep #sleep and you get the REM sleep in the normal amounts, that improves clearance of abnormal…",FALSE,0,NA,1/24/2020 2:18,FALSE,NA,1.22E+18,NA,"<a href=""https://twitter.com/tedwlsn31"" rel=""nofollow"">Ted Wilson</a>",tedwlsn31,30,TRUE,FALSE,NA,NA
5263,What I learned about #Alzheimers today: 16 million Americans provide 18.4 billion hrs/year of unpaid Alz care. Deme… https://t.co/HzJvMfU7sD,FALSE,8,NA,1/24/2020 2:12,TRUE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",C_Ash54,1,FALSE,FALSE,NA,NA
5264,Thank you @EmoryUniversity for featuring our podcast on your web page https://t.co/hMEtq5Nz6q.  #alzheimers… https://t.co/GRDBspu3Bv,FALSE,1,NA,1/24/2020 2:08,TRUE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MPMKPodcast,0,FALSE,FALSE,NA,NA
5265,RT @BusyDrT: So aluminum is a cause of #Alzheimers but you want  us to believe that its perfectly safe to inject into their child?  Are you…,FALSE,0,NA,1/24/2020 2:05,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PerkinsBobbiepe,301,TRUE,FALSE,NA,NA
5266,"RT @theDAWNmethod: By “narrating” what we are doing and about to do, we help our companions with #dementia get emotionally prepared for the…",FALSE,0,NA,1/24/2020 2:03,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ClaireC62222138,6,TRUE,FALSE,NA,NA
5267,58 authors share their inspiring Alzheimer’s and dementia caregiving stories in this AlzAuthors Anthology.… https://t.co/Pus05UmBEf,FALSE,3,NA,1/24/2020 2:00,TRUE,NA,1.22E+18,NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>",MarianneSciucco,3,FALSE,FALSE,NA,NA
5268,RT @BusyDrT: So aluminum is a cause of #Alzheimers but you want  us to believe that its perfectly safe to inject into their child?  Are you…,FALSE,0,NA,1/24/2020 2:00,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kaplan_jenn,301,TRUE,FALSE,NA,NA
5269,RT @WaynelsChan: Long term exercise training reduce the deterioration of functional abilities and falls for older adults with #Alzheimers d…,FALSE,0,NA,1/24/2020 1:58,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",HouseCallsPT,6,TRUE,FALSE,NA,NA
5270,RT @LEAD_Coalition: Few of us would want to be judged against who we were years ago rather than by who we are today. So why is this so ofte…,FALSE,0,NA,1/24/2020 1:52,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",catlovertamjo,27,TRUE,FALSE,NA,NA
5271,"RT @jacksonlab: Have you ever been so proud of a project that you printed its logo on your <U+0001F9E6>?
.
MODEL-AD is a consortium aiming to develop…",FALSE,0,NA,1/24/2020 1:51,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JFCodocedo,3,TRUE,FALSE,NA,NA
5272,RT @LEAD_Coalition: Few of us would want to be judged against who we were years ago rather than by who we are today. So why is this so ofte…,FALSE,0,NA,1/24/2020 1:48,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Dementiawho,27,TRUE,FALSE,NA,NA
5273,RT @LEAD_Coalition: Few of us would want to be judged against who we were years ago rather than by who we are today. So why is this so ofte…,FALSE,0,NA,1/24/2020 1:48,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Miacast43756391,27,TRUE,FALSE,NA,NA
5274,"#Dementia #Alzheimers 
#Caretaker #LoveSupport 

5 years ago (1-24-15), I lost my Mom to Dementia. https://t.co/5aJsObADzf",FALSE,0,NA,1/24/2020 1:46,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BrenDee85,0,FALSE,FALSE,NA,NA
5275,It's true! Art can sometimes help seniors with Alzheimer's recall long-forgotten memories! #social #dementia… https://t.co/JIu2kIULDf,FALSE,0,NA,1/24/2020 1:43,TRUE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",lcini,0,FALSE,FALSE,NA,NA
5276,Our spurious correlation seems to have disappeared with the analysis of further data. Please continue to pour more… https://t.co/aZUMhLnN7G,FALSE,1,NA,1/24/2020 1:41,TRUE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",realdnarepair,0,FALSE,FALSE,NA,NA
5277,Few of us would want to be judged against who we were years ago rather than by who we are today. So why is this so… https://t.co/3w21AJu1gb,FALSE,45,NA,1/24/2020 1:39,TRUE,NA,1.22E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",LEAD_Coalition,27,FALSE,FALSE,NA,NA
5278,"RT @Raymond_Norman: 'I recommend this book to everyone who values a good story of stamina, strength &amp; love.'

I Remember Judy - A Love Stor…",FALSE,0,NA,1/24/2020 1:33,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RJ_kumarkumar,113,TRUE,FALSE,NA,NA
5279,"RT @Gypsy_Hawk_3: Thin, the fabric between realities. Maybe minds aren't lost. Maybe they just slip through and find a different place to w…",FALSE,0,NA,1/24/2020 1:30,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sharpen_steel,13,TRUE,FALSE,NA,NA
5280,RT @GERAScentre: #DYK the difference between #Alzheimers disease and #dementia? Watch this excellent animation by @AlzResearchUK to learn m…,FALSE,0,NA,1/24/2020 1:30,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dr_alexandrap,6,TRUE,FALSE,NA,NA
5281,RT @LEAD_Coalition: New study from @salkinstitute &amp; @scrippsresearch shows that two experimental drugs can reverse age-related cognitive im…,FALSE,0,NA,1/24/2020 1:30,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MarcoAlbuja,11,TRUE,FALSE,NA,NA
5282,RT @alzfdn: Art can be a helpful therapeutic tool to stimulate the memory and mind.  Here's one example of how it's being used to help fami…,FALSE,0,NA,1/24/2020 1:23,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",alphonselouis,2,TRUE,FALSE,NA,NA
5283,Art can be a helpful therapeutic tool to stimulate the memory and mind.  Here's one example of how it's being used… https://t.co/IRiuCnQPV6,FALSE,3,NA,1/24/2020 1:23,TRUE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alzfdn,2,FALSE,FALSE,NA,NA
5284,"RT @LEAD_Coalition: All you need to know about smoking and #dementia  https://t.co/eaAKv09oH5 via @AlzResearchUK 

#Alzheimers #publichealt…",FALSE,0,NA,1/24/2020 1:20,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",adunlea,19,TRUE,FALSE,NA,NA
5285,"2020 POSTERIOR CORTICAL ATROPHY
""The best science in everyday language!""
https://t.co/8qOvpLADOG

A Guide for Patie… https://t.co/0CVtTODtgc",FALSE,0,NA,1/24/2020 1:17,TRUE,NA,1.22E+18,NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>",JerryBeller1,0,FALSE,FALSE,NA,NA
5286,RT @SHBoysLacrosse: 8th annual Play for the As Sat 4/18 raises needed funds for families dealing w/ #Alzheimers. Join us at George King Fie…,FALSE,0,NA,1/24/2020 1:14,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sprlax,4,TRUE,FALSE,NA,NA
5287,"RT @LEAD_Coalition: Brain Health Benefits Of Dancing https://t.co/BuI6Gr9s4c

#exercise #fitness #Alzheimers #dementia #mentalhealth @Marji…",FALSE,0,NA,1/24/2020 1:12,FALSE,NA,1.22E+18,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TwitManager_,19,TRUE,FALSE,NA,NA
5288,RT @MemoryCafes: Only 8 #Indiana #MemoryCafe listings? There must be more! Are you a #caregiver for someone living with #dementia or #alzhe…,FALSE,0,NA,1/24/2020 1:11,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",MABardino,2,TRUE,FALSE,NA,NA
5289,"BTW - if you know of an CNA, nurse or maybe someone who drives a bus for an assisted living facility/nursing home t… https://t.co/ILSJ3Eh7OR",FALSE,8,NA,1/24/2020 1:09,TRUE,NA,1.22E+18,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",MetTaraHastings,0,FALSE,FALSE,NA,NA
5290,RT @DonnaJackNak: @LEAD_Coalition @LanceScoular @vincentmenezes @AngelaMortimer2 @Namenode5 @VivMilano @DrIanWeissman @blanketcrap @LennaLe…,FALSE,0,NA,1/24/2020 1:06,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",AngelaMortimer2,6,TRUE,FALSE,NA,NA
5291,RT @BusyDrT: So aluminum is a cause of #Alzheimers but you want  us to believe that its perfectly safe to inject into their child?  Are you…,FALSE,0,NA,1/24/2020 1:04,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",traylenes,301,TRUE,FALSE,NA,NA
5292,"RT @alzfdn: Less than 24 hours left in 2019, meaning it's the LAST DAY to make your year-end gift! End the year on a good note: contribute…",FALSE,0,NA,1/24/2020 1:02,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NagUK101,1,TRUE,FALSE,NA,NA
5293,RT @alzfdn: Who doesn't love a Sunday crossword puzzle! Here's one about Alzheimer's awareness: how many answers can you get? #alzheimersdi…,FALSE,0,NA,1/24/2020 1:01,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NagUK101,1,TRUE,FALSE,NA,NA
5294,"RT @alzfdn: #Alzheimers &amp; other #dementia related illnesses can impact the body's 5 senses, including vision. A free #webinar on 1/9 will d…",FALSE,0,NA,1/24/2020 1:01,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NagUK101,4,TRUE,FALSE,NA,NA
5295,RT @alzfdn: “The development of new diagnostic tools makes it essential that we prioritize care &amp; support until a cure is found.” Read AFA’…,FALSE,0,NA,1/24/2020 1:01,FALSE,NA,1.22E+18,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NagUK101,6,TRUE,FALSE,NA,NA
